disease,symptom,weight,source
salivary gland disorder,neck mass,0.35,symcat
salivary gland disorder,neck swelling,0.24,symcat
salivary gland disorder,peripheral edema,0.44,symcat
salivary gland disorder,skin swelling,0.24,symcat
salivary gland disorder,sore throat,0.7580645161290323,kaggle+symcat
salivary gland disorder,swollen lymph nodes,0.7258064516129032,kaggle+symcat
salivary gland disorder,throat feels tight,0.7903225806451613,kaggle+symcat
sarcoidosis,chest tightness,0.5060606060606061,kaggle+symcat
sarcoidosis,cough,0.5393939393939394,kaggle+symcat
sarcoidosis,facial pain,0.7454545454545455,kaggle+symcat
sarcoidosis,fatigue,0.28,symcat
sarcoidosis,headache,0.5393939393939394,kaggle+symcat
sarcoidosis,muscle pain,0.1,symcat
sarcoidosis,pain in eye,0.6878787878787879,kaggle+symcat
sarcoidosis,paresthesia,0.1,symcat
sarcoidosis,peripheral edema,0.5666666666666667,kaggle+symcat
sarcoidosis,sharp chest pain,0.7242424242424242,kaggle+symcat
sarcoidosis,shortness of breath,0.5212121212121212,kaggle+symcat
sarcoidosis,wheezing,0.18,symcat
scabies,abnormal appearing skin,0.48663101604278075,kaggle+symcat
scabies,diaper rash,0.06,symcat
scabies,foot or toe swelling,0.732620320855615,kaggle+symcat
scabies,itching of skin,0.71,kaggle+symcat
scabies,itchy scalp,0.03,symcat
scabies,pain in gums,0.03,symcat
scabies,penis redness,0.03,symcat
scabies,problems during pregnancy,0.5187165775401069,kaggle+symcat
scabies,"skin dryness, peeling, scaliness, or roughness",0.06,symcat
scabies,skin rash,0.96,kaggle+symcat
scabies,skin swelling,0.5294117647058824,kaggle+symcat
scabies,unpredictable menstruation,0.8342245989304813,kaggle+symcat
scar,abnormal appearing skin,0.52734375,kaggle+symcat
scar,acne or pimples,0.34,symcat
scar,itching of skin,0.49609375,kaggle+symcat
scar,lip swelling,0.67578125,kaggle+symcat
scar,lump or mass of breast,0.08,symcat
scar,mass on ear,0.1,symcat
scar,"skin dryness, peeling, scaliness, or roughness",0.12,symcat
scar,skin growth,0.46484375,kaggle+symcat
scar,skin lesion,0.6484375,kaggle+symcat
scar,skin moles,0.71875,kaggle+symcat
scar,skin pain,0.1,symcat
scar,skin swelling,0.75390625,kaggle+symcat
scarlet fever,coryza,0.21,symcat
scarlet fever,cough,0.4444444444444444,kaggle+symcat
scarlet fever,difficulty in swallowing,0.08,symcat
scarlet fever,fever,0.86,kaggle+symcat
scarlet fever,groin pain,0.08,symcat
scarlet fever,mouth pain,0.08,symcat
scarlet fever,penis pain,0.08,symcat
scarlet fever,sinus congestion,0.08,symcat
scarlet fever,skin rash,0.94,kaggle+symcat
scarlet fever,skin swelling,0.7,kaggle+symcat
scarlet fever,sore throat,0.81,kaggle+symcat
scarlet fever,throat swelling,0.8555555555555555,kaggle+symcat
schizophrenia,anxiety and nervousness,0.4853932584269663,kaggle+symcat
schizophrenia,delusions or hallucinations,0.56,kaggle+symcat
schizophrenia,depression,0.5314606741573034,kaggle+symcat
schizophrenia,depressive or psychotic symptoms,0.6,kaggle+symcat
schizophrenia,drug abuse,0.14,symcat
schizophrenia,excessive anger,0.5191011235955056,kaggle+symcat
schizophrenia,fears and phobias,0.5224719101123596,kaggle+symcat
schizophrenia,hostile behavior,0.4853932584269663,kaggle+symcat
schizophrenia,hysterical behavior,0.5235955056179775,kaggle+symcat
schizophrenia,insomnia,0.6730337078651686,kaggle+symcat
schizophrenia,low self-esteem,0.503370786516854,kaggle+symcat
schizophrenia,temper problems,0.5067415730337078,kaggle+symcat
sciatica,back cramps or spasms,0.4880239520958084,kaggle+symcat
sciatica,back pain,0.81,symcat
sciatica,hip pain,0.56,kaggle+symcat
sciatica,leg cramps or spasms,0.47305389221556887,kaggle+symcat
sciatica,leg pain,0.81,kaggle+symcat
sciatica,leg weakness,0.5239520958083832,kaggle+symcat
sciatica,loss of sensation,0.5179640718562875,kaggle+symcat
sciatica,low back pain,0.76,kaggle+symcat
sciatica,lower body pain,0.5269461077844312,kaggle+symcat
sciatica,paresthesia,0.11,symcat
sciatica,problems with movement,0.6676646706586826,kaggle+symcat
sciatica,unusual color or odor to urine,0.4805389221556886,kaggle+symcat
scleritis,abnormal appearing skin,0.19,symcat
scleritis,abnormal involuntary movements,0.9347826086956522,kaggle+symcat
scleritis,cloudy eye,0.19,symcat
scleritis,eye redness,0.76,kaggle+symcat
scleritis,foreign body sensation in eye,0.19,symcat
scleritis,headache,0.717391304347826,kaggle+symcat
scleritis,lacrimation,0.42,symcat
scleritis,pain during pregnancy,0.19,symcat
scleritis,pain in eye,0.83,kaggle+symcat
scleritis,spots or clouds in vision,0.5652173913043478,kaggle+symcat
scleritis,symptoms of eye,0.19,symcat
scleritis,vaginal itching,0.19,symcat
scleroderma,abnormal appearing skin,0.5059171597633136,kaggle+symcat
scleroderma,acne or pimples,0.1,symcat
scleroderma,feeling ill,0.772189349112426,kaggle+symcat
scleroderma,irregular appearing scalp,0.1,symcat
scleroderma,itching of skin,0.45857988165680474,kaggle+symcat
scleroderma,lip swelling,0.5236686390532544,kaggle+symcat
scleroderma,"skin dryness, peeling, scaliness, or roughness",0.4911242603550296,kaggle+symcat
scleroderma,skin growth,0.5088757396449705,kaggle+symcat
scleroderma,skin irritation,0.6242603550295858,kaggle+symcat
scleroderma,skin lesion,0.6627218934911243,kaggle+symcat
scleroderma,skin rash,0.53,symcat
scleroderma,warts,0.13,symcat
scoliosis,back pain,0.66,kaggle+symcat
scoliosis,foot or toe stiffness or tightness,0.02,symcat
scoliosis,knee stiffness or tightness,0.8304093567251462,kaggle+symcat
scoliosis,knee swelling,0.672514619883041,kaggle+symcat
scoliosis,leg pain,0.47953216374269003,kaggle+symcat
scoliosis,leg weakness,0.04,symcat
scoliosis,low back pain,0.5146198830409356,kaggle+symcat
scoliosis,lower body pain,0.49707602339181284,kaggle+symcat
scoliosis,"muscle cramps, contractures, or spasms",0.02,symcat
scoliosis,problems with movement,0.5029239766081871,kaggle+symcat
scoliosis,stomach bloating,0.02,symcat
scoliosis,unusual color or odor to urine,0.02,symcat
scurvy,bedwetting,0.2,symcat
scurvy,excessive growth,0.2,symcat
scurvy,eye strain,0.2,symcat
scurvy,joint stiffness or tightness,0.2,symcat
scurvy,knee lump or mass,1.0,kaggle+symcat
scurvy,loss of sex drive,0.2,symcat
scurvy,neck cramps or spasms,0.2,symcat
scurvy,pelvic pressure,0.2,symcat
scurvy,sharp abdominal pain,1.0,kaggle+symcat
scurvy,shoulder swelling,0.2,symcat
scurvy,skin moles,0.91,symcat
scurvy,vulvar sore,0.2,symcat
seasonal allergies (hay fever),allergic reaction,0.53,kaggle+symcat
seasonal allergies (hay fever),coryza,0.5131868131868131,kaggle+symcat
seasonal allergies (hay fever),cough,0.65,kaggle+symcat
seasonal allergies (hay fever),ear pain,0.5340659340659341,kaggle+symcat
seasonal allergies (hay fever),frontal headache,0.5186813186813187,kaggle+symcat
seasonal allergies (hay fever),headache,0.510989010989011,kaggle+symcat
seasonal allergies (hay fever),itchiness of eye,0.4868131868131868,kaggle+symcat
seasonal allergies (hay fever),lacrimation,0.6780219780219781,kaggle+symcat
seasonal allergies (hay fever),nasal congestion,0.72,kaggle+symcat
seasonal allergies (hay fever),painful sinuses,0.13,symcat
seasonal allergies (hay fever),sneezing,0.5065934065934066,kaggle+symcat
seasonal allergies (hay fever),sore throat,0.4901098901098901,kaggle+symcat
sebaceous cyst,abnormal appearing skin,0.4950711938663746,kaggle+symcat
sebaceous cyst,acne or pimples,0.5005476451259584,kaggle+symcat
sebaceous cyst,arm lump or mass,0.484118291347207,kaggle+symcat
sebaceous cyst,back mass or lump,0.49178532311062434,kaggle+symcat
sebaceous cyst,hand or finger lump or mass,0.5191675794085433,kaggle+symcat
sebaceous cyst,irregular appearing scalp,0.5104052573932092,kaggle+symcat
sebaceous cyst,lump or mass of breast,0.13,symcat
sebaceous cyst,neck mass,0.52026286966046,kaggle+symcat
sebaceous cyst,skin growth,0.8,kaggle+symcat
sebaceous cyst,skin lesion,0.48630887185104055,kaggle+symcat
sebaceous cyst,skin moles,0.6703176341730559,kaggle+symcat
sebaceous cyst,skin swelling,0.4895947426067908,kaggle+symcat
seborrheic dermatitis,abnormal appearing skin,0.5,kaggle+symcat
seborrheic dermatitis,acne or pimples,0.6590909090909091,kaggle+symcat
seborrheic dermatitis,dry or flaky scalp,0.5204545454545455,kaggle+symcat
seborrheic dermatitis,irregular appearing scalp,0.5204545454545455,kaggle+symcat
seborrheic dermatitis,itching of skin,0.5147727272727273,kaggle+symcat
seborrheic dermatitis,itchy scalp,0.32,symcat
seborrheic dermatitis,"skin dryness, peeling, scaliness, or roughness",0.5295454545454545,kaggle+symcat
seborrheic dermatitis,skin growth,0.5125,kaggle+symcat
seborrheic dermatitis,skin lesion,0.5204545454545455,kaggle+symcat
seborrheic dermatitis,skin rash,0.74,kaggle+symcat
seborrheic dermatitis,symptoms of the face,0.5102272727272728,kaggle+symcat
seborrheic dermatitis,too little hair,0.5022727272727273,kaggle+symcat
seborrheic keratosis,abnormal appearing skin,0.7,kaggle+symcat
seborrheic keratosis,acne or pimples,0.503448275862069,kaggle+symcat
seborrheic keratosis,irregular appearing scalp,0.506896551724138,kaggle+symcat
seborrheic keratosis,itching of skin,0.6597701149425287,kaggle+symcat
seborrheic keratosis,"skin dryness, peeling, scaliness, or roughness",0.36,symcat
seborrheic keratosis,skin growth,0.54,kaggle+symcat
seborrheic keratosis,skin irritation,0.5172413793103449,kaggle+symcat
seborrheic keratosis,skin lesion,0.71,kaggle+symcat
seborrheic keratosis,skin moles,0.56,kaggle+symcat
seborrheic keratosis,skin rash,0.5160919540229885,kaggle+symcat
seborrheic keratosis,skin swelling,0.48160919540229885,kaggle+symcat
seborrheic keratosis,warts,0.5137931034482759,kaggle+symcat
sensorineural hearing loss,diminished hearing,0.9,kaggle+symcat
sensorineural hearing loss,dizziness,0.48,kaggle+symcat
sensorineural hearing loss,ear pain,0.5330396475770925,kaggle+symcat
sensorineural hearing loss,fluid in ear,0.4933920704845815,kaggle+symcat
sensorineural hearing loss,hoarse voice,0.6651982378854625,kaggle+symcat
sensorineural hearing loss,itchy ear(s),0.49045521292217326,kaggle+symcat
sensorineural hearing loss,nasal congestion,0.5242290748898678,kaggle+symcat
sensorineural hearing loss,neck mass,0.04,symcat
sensorineural hearing loss,plugged feeling in ear,0.57,kaggle+symcat
sensorineural hearing loss,redness in ear,0.11,symcat
sensorineural hearing loss,ringing in ear,0.49,kaggle+symcat
sensorineural hearing loss,throat feels tight,0.6505139500734214,kaggle+symcat
sepsis,chills,0.49944994499449946,kaggle+symcat
sepsis,cough,0.506050605060506,kaggle+symcat
sepsis,decreased appetite,0.5027502750275028,kaggle+symcat
sepsis,depressive or psychotic symptoms,0.52,symcat
sepsis,difficulty breathing,0.5104510451045104,kaggle+symcat
sepsis,feeling ill,0.5302530253025303,kaggle+symcat
sepsis,fever,0.8,kaggle+symcat
sepsis,sharp abdominal pain,0.5016501650165016,kaggle+symcat
sepsis,shortness of breath,0.6633663366336634,kaggle+symcat
sepsis,suprapubic pain,0.5005500550055005,kaggle+symcat
sepsis,vomiting,0.5104510451045104,kaggle+symcat
sepsis,weakness,0.5071507150715071,kaggle+symcat
septic arthritis,abnormal appearing skin,0.19,symcat
septic arthritis,elbow pain,0.26,symcat
septic arthritis,elbow swelling,0.19,symcat
septic arthritis,feeling ill,0.19,symcat
septic arthritis,fever,0.4838709677419355,kaggle+symcat
septic arthritis,hand or finger pain,0.26,symcat
septic arthritis,hip pain,0.8709677419354839,kaggle+symcat
septic arthritis,knee pain,0.73,kaggle+symcat
septic arthritis,knee swelling,0.5806451612903226,kaggle+symcat
septic arthritis,leg pain,0.8870967741935484,kaggle+symcat
septic arthritis,problems with movement,0.26,symcat
septic arthritis,skin on arm or hand looks infected,0.19,symcat
shingles (herpes zoster),abnormal appearing skin,0.5356200527704486,kaggle+symcat
shingles (herpes zoster),ache all over,0.26,symcat
shingles (herpes zoster),back pain,0.5382585751978892,kaggle+symcat
shingles (herpes zoster),facial pain,0.5277044854881267,kaggle+symcat
shingles (herpes zoster),headache,0.7255936675461742,kaggle+symcat
shingles (herpes zoster),itching of skin,0.5356200527704486,kaggle+symcat
shingles (herpes zoster),pain in eye,0.5277044854881267,kaggle+symcat
shingles (herpes zoster),sharp abdominal pain,0.25,symcat
shingles (herpes zoster),sharp chest pain,0.8073878627968337,kaggle+symcat
shingles (herpes zoster),side pain,0.25,symcat
shingles (herpes zoster),skin lesion,0.5857519788918206,kaggle+symcat
shingles (herpes zoster),skin rash,0.82,kaggle+symcat
sialoadenitis,cough,0.6522593320235757,kaggle+symcat
sialoadenitis,difficulty in swallowing,0.29,symcat
sialoadenitis,ear pain,0.51,symcat
sialoadenitis,facial pain,0.6,kaggle+symcat
sialoadenitis,jaw swelling,0.4950884086444008,kaggle+symcat
sialoadenitis,nasal congestion,0.5147347740667977,kaggle+symcat
sialoadenitis,neck mass,0.48919449901768175,kaggle+symcat
sialoadenitis,neck pain,0.33,symcat
sialoadenitis,neck swelling,0.5029469548133595,kaggle+symcat
sialoadenitis,peripheral edema,0.77,kaggle+symcat
sialoadenitis,sore throat,0.650294695481336,kaggle+symcat
sialoadenitis,swollen lymph nodes,0.693516699410609,kaggle+symcat
sick sinus syndrome,bleeding or discharge from nipple,0.04,symcat
sick sinus syndrome,decreased heart rate,0.46835443037974683,kaggle+symcat
sick sinus syndrome,dizziness,0.5379746835443038,kaggle+symcat
sick sinus syndrome,fainting,0.5316455696202531,kaggle+symcat
sick sinus syndrome,increased heart rate,0.6645569620253164,kaggle+symcat
sick sinus syndrome,irregular heartbeat,0.5822784810126582,kaggle+symcat
sick sinus syndrome,palpitations,0.5126582278481012,kaggle+symcat
sick sinus syndrome,sharp chest pain,0.35,symcat
sick sinus syndrome,shortness of breath,0.740506329113924,kaggle+symcat
sick sinus syndrome,weakness,0.44936708860759494,kaggle+symcat
sickle cell anemia,ache all over,0.5442477876106194,kaggle+symcat
sickle cell anemia,back pain,0.5088495575221239,kaggle+symcat
sickle cell anemia,dry lips,0.8805309734513275,kaggle+symcat
sickle cell anemia,fever,0.504424778761062,kaggle+symcat
sickle cell anemia,irregular belly button,0.02,symcat
sickle cell anemia,joint pain,0.48672566371681414,kaggle+symcat
sickle cell anemia,leg pain,0.46017699115044247,kaggle+symcat
sickle cell anemia,"muscle cramps, contractures, or spasms",0.02,symcat
sickle cell anemia,penis pain,0.02,symcat
sickle cell anemia,pulling at ears,0.5132743362831859,kaggle+symcat
sickle cell anemia,swollen tongue,0.02,symcat
sickle cell anemia,temper problems,0.5132743362831859,kaggle+symcat
sickle cell crisis,ache all over,0.73,kaggle+symcat
